Main URL,Record ID,Main Title,Publication Place,Publisher,Publication Date,Physical Description,Topical Subject,Resource URL,Alternative URL,Subtitle,Responsibility,Personal Author,Corporate Author,Abstract/Summary,Bibliography Note,Variant Title,Subject Source,System Control Number,Material Type,Language,ISSN/ISBN,Ilo Name,Leader (Format),Year
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992312993402676,992312993402676,"Miner's international (Geneva, 2nd to 6th August, 1920).",Geneva :,"ILO,",1920.,14 p.,international trade union,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A7_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A7_engl.pdf,,,,International Labour Organisation.,"Summary conference report on the revival of an international trade union for the coal mining industry 1920 - outlines policy views on armed forces agression, nationalization, minimum wages, daily hours of work in mines, and the institution of an international coal office for the rational distribution of fuels, ores and essential commoditys; includes statistical tables of industrial production and wages in Germany and UK. Conference held in Geneva 1920 Aug 2 to 6.",,,ilot,160837,,,,ILO-SR/A7 ENGL,05353cam a22016694u 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313283402676,992313283402676,Miners' strike in Great Britain.,Geneva :,"ILO,",1920.,28 p.,dispute settlement.,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A13_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A13_engl.pdf,,,,International Labour Organisation.,"Account of the origins, progress and dispute settlement of the coal miners strike in UK in 1920 - gives a brief overview of miners' claims for wage increase, cost reduction of household coal and nationalization of coal mining; examines chronology of the strike, support of the railway workers and transport workers trade unions, collective bargaining and secret ballots; notes the social cost and benefits. Table.",,,ilot,160867,,,,ILO-SR/A13 ENGL,05167cam a22015974u 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994976890202676,994976890202676,Minutes,Geneva :,"ILO,",1920-1967.,1 online resource,maritime questions.,,,,"Joint Maritime Commission, International Labour Office.",,Joint Maritime Commission.,,,,ilot,,[electronic resource] /,,,,01651nas a2200565 i 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992938833402676,992938833402676,Minutes of the commission on hours of labour.,Geneva :,"ILO,",1920.,84 P.,hours of work,http://www.ilo.org/public/libdoc/ilo/1920/20B09_8_engl.pdf,http://www.ilo.org/public/libdoc/ilo/1920/20B09_8_engl.pdf,,,,International Labour Organisation.,,,,ilot,243221,,,,20B09/8 ENGL,02451cam a22008414u 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382274202676,995382274202676,Minutes of the fifth session of the Governing Body of the International Labour Office,Geneva :,"ILO,",1920.,1 online resource (37 p.),ILO Governing Body,,,,"Governing Body, 5th Session, Geneva, 5-7 October 1920 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01111nam a2200301 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382276202676,995382276202676,Minutes of the first session of the Governing Body of the International Labour Office,Washington :,"ILO,",1919.,1 online resource (11 p.),ILO Governing Body,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1919-1).pdf,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1919-1).pdf,,"Governing Body, 1st Session, Washington, November 1919 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01276nam a2200325 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995019693302676,995019693302676,Minutes of the first Session of the Governing Body of the International Labour Office,[Geneva] :,"ILO,",1920.,1 online resource (11 p.),ILO Governing Body,,,"Washington, November, 1919.",,,International Labour Organisation.,,,,ilot,,[electronic resource] :,,,,01088cam a2200301 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995019693202676,995019693202676,"Minutes of the first sitting (the 27th November, 1919)",[Geneva] :,"ILO,",1920.,1 online resource (p. [1]-3),ILO Governing Body,,,"first Session, November, 1919, Washington /",the Governing Body of the International Labour Office.,,International Labour Organisation.,"Arthur Fontaine elected as chair, Albert Thomas appointed as provisional Director of the ILO.",,,ilot,,[electronic resource] :,,,,01491cam a2200337 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382274702676,995382274702676,Minutes of the fourth session of the Governing Body of the International Labour Office,Genoa :,"ILO,",1920.,1 online resource (48 p.),ILO Governing Body,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1920-4).pdf,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1920-4).pdf,,"Governing Body, 4th Session, Genoa, 8-9 June 1920 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01157nam a2200289 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991861243402676,991861243402676,Minutes of the Governing Body.,Geneva :,"ILO,",1919-,,ILO Governing Body,https://webapps.ilo.org/public/libdoc/ilo/P/09601/,https://webapps.ilo.org/public/libdoc/ilo/P/09601/,,,,International Labour Organisation.,,,,ilot,094673,,,,P09601,01717cas a22004454u 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382275802676,995382275802676,Minutes of the second session of the Governing Body of the International Labour Office,Paris :,"ILO,",1920.,1 online resource (50 p.),ILO Governing Body,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1920-2).pdf,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1920-2).pdf,,"Governing Body, 2nd Session, Paris, 26-28 January 1920 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01163nam a2200289 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995019693102676,995019693102676,"Minutes of the second sitting (the 28th November, 1919)",[Geneva] :,"ILO,",1920.,1 online resource (p. 4-6),ILO Governing Body,,,,first Session of the Governing Body of the International Labour Office.,,International Labour Organisation.,,,,ilot,,[electronic resource] /,,,,01352cam a2200325 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382273102676,995382273102676,Minutes of the seventh session of the Governing Body of the International Labour Office,Geneva :,"ILO,",1921.,1 online resource (96 p.),ILO Governing Body,,,,"Governing Body, 7th Session, Geneva, 12-14 April 1921 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01113nam a2200301 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382273702676,995382273702676,Minutes of the sixth session of the Governing Body of the International Labour Office,Geneva :,"ILO,",1921.,1 online resource (97 p.),ILO Governing Body,,,,"Governing Body, 6th Session, Geneva, 11-13 January 1921 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01113nam a2200301 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995382275302676,995382275302676,Minutes of the third session of the Governing Body of the International Labour Office,London :,"ILO,",1920.,1 online resource (68 p.),ILO Governing Body,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1920-3).pdf,https://webapps.ilo.org/intranet/libdoc/ilo/P/09601/09601(1920-3).pdf,,"Governing Body, 3rd Session, London, 22-25 March 1920 ; International Labour Office.",,International Labour Organization.,,,,ilot,,[electronic resource] /,,,,01263nam a2200325 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995018287802676,995018287802676,Motions presented by delegates,"Washington, D.C. :","Government Printing Office,",1920.,1 online resource (p. 265-275),International Labour Conference,,,,International Labour Conference.,,League of Nations.,,,,ilot,,[electronic resource] /,,,,01724cam a2200445 a 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995091492402676,995091492402676,Official bulletin,Geneva :,ILO.,,,ILO,,,,,,International Labour Office.,,,,ilot,(SzGeILO)186156-ilodb,[electronic resource] / International Labour Office.,,,,03306cas a22008534u 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313623402676,992313623402676,Papers relating to schemes of international organisation for the distribution or raw materials and foodstuffs.,Geneva :,"ILO,",1920.,15 p.,international cooperation.,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_B2_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_B2_engl.pdf,,,,International Labour Organisation.,"Two conference papers concerning international cooperation of schemes for the distribution of raw materials and food security, 1920 - gives the Baldesi proposal (Italy) on the establishment of permanent advisory commission of the League of Nations for the international regulation of ocean freight rates and a proposal of cooperative societies (France) for the constitution of an international statistical service for food planning. Conference held in Washington 1919 and Paris 1919.",,,ilot,160901,,,,ILO-SR/B2 ENGL,04434cam a22012374u 4500,1919
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313523402676,992313523402676,"10th international congress of textile workers (Paris, 19 to 24 September 1921).",Geneva :,"ILO,",1921.,20 p.,international trade union,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A25_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A25_engl.pdf,,,,International Labour Organisation.,"Conference report and resolutions of the international trade union for the textile industry, 1921 - covers strikers support (in France and Belgium) for hours of work, wages, international strike fund, Russian (USSR) delegates, unemployment, economic reconstruction, etc.; includes a statistical table of affiliated organisations and membership. Conference held in Paris 1921 Sep 19 to 24.",,,ilot,160891,,,,ILO-SR/A25 ENGL,04751cam a22015254u 4500,1920
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313303402676,992313303402676,"15th congress of the general confederation of labour ( confederation generale du travail) (France), held at orleans the 27th September to the 2nd October, 1920.",Geneva :,"ILO,",1920.,35 p.,trade union federation.,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A14_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A14_engl.pdf,,,,International Labour Organisation.,"Report on the trade union federation policy in France, with excerpts from a C.G.T. Conference report, 1920 - discusses nationalization of railway transport, recent strike action of railway workers, problems of joint consultation in economic administration, international relations with ILO and international labour movement militancy. Conference held in Orleans 1920 Sep 27 to Oct 2.",,,ilot,160869,,,,ILO-SR/A14 ENGL,04616cam a22013814u 4500,1920
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313383402676,992313383402676,"1st special international trade union congress, london, November 22-27, 1920.",Geneva :,"ILO,",1921.,30 p.,international trade union,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A18_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A18_engl.pdf,,,,International Labour Organisation.,"Conference report on the first international trade union congress, 1920 - discusses the context of international relations, hours of work, distribution of raw materials, questions of exchange rate and nationalization; rejects leadership of the Communist International. Conference held in London 1920 Nov 22 to 27.",,,ilot,160877,,,,ILO-SR/A18 ENGL,03563cam a22010454u 4500,1920
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313253402676,992313253402676,4th international congress of bookbinders.,Geneva :,"ILO,",1920.,10 p.,international trade union,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A12_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A12_engl.pdf,,,,International Labour Organisation.,"Conference report of the international trade union of bookbinders in the printing industry, 1920 - includes resumption of international relations; examines questions of expatriate workers' trade union affiliation, financial aspects, and transfer of the international secretariat to Switzerland. Conference held in Berne 1920 Sep 28 to 30.",,,ilot,160864,,,,ILO-SR/A12 ENGL,03129cam a22009014u 4500,1920
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313483402676,992313483402676,9th congress of the international federation of hat makers.,Geneva :,"ILO,",1921.,14 p.,international trade union,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A23_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A23_engl.pdf,,,,International Labour Organisation.,"Conference report of the international trade union for hat makers in the clothing industry, 1921 - presents brief reports of national level affiliates membership and resolutions adopted concerning hours of work, working conditions, emigration and trade union structure. Tables. Conference held in Zurich 1921 Jun 5 to 9.",,,ilot,160887,,,,ILO-SR/A23 ENGL,03754cam a22011294u 4500,1920
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/992313503402676,992313503402676,"9th international congress of metal workers (lucerne, 8 August 1921).",Geneva :,"ILO,",1921.,15 p.,international trade union,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A24_engl.pdf,http://www.ilo.org/public/libdoc/ilo/ILO-SR/ILO-SR_A24_engl.pdf,,,,International Labour Organisation.,"Conference report and resolutions of the international trade union for the metalworking industry, 1921 - gives a table of affiliated organisations in Europe and USA and their membership; discusses briefly such problems as modification of the trade union structure, political problems, the absence of the Russian (USSR) delegates, economic recession, etc. Conference held in Lucerne 1921 Aug 8.",,,ilot,160889,,,,ILO-SR/A24 ENGL,03934cam a22011654u 4500,1920
